ACCT,BUDGET,COST TO DATE,COMMITMENTS,TIPO,REF,GEN_ACCT,Etapa,VARIANCE
1301-023,4200.0,0.0,0.0,Above the Line,Detalle,,SHOOT,4200.0
1301-026,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1301-027,462000.0,462000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1301-028,15568.0,5829.94,0.0,Above the Line,Detalle,,SHOOT,9738.060000000001
1301-029,4448.0,5829.94,0.0,Above the Line,Detalle,,SHOOT,-1381.9399999999996
1301-030,15568.0,5829.94,0.0,Above the Line,Detalle,,SHOOT,9738.060000000001
1301-031,2100.0,23632.34,0.0,Above the Line,Detalle,,SHOOT,-21532.34
1301-034,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1301-035,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1301-036,15568.0,5829.94,0.0,Above the Line,Detalle,,SHOOT,9738.060000000001
1301-037,0.0,5829.94,0.0,Above the Line,Detalle,,SHOOT,-5829.94
1301-038,15568.0,5829.94,0.0,Above the Line,Detalle,,SHOOT,9738.060000000001
1301-039,2100.0,5829.94,0.0,Above the Line,Detalle,,SHOOT,-3729.9399999999996
1302-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1302-003,65000.0,65000.0,0.0,Above the Line,Detalle,,2nd Unit,0.0
1302-004,130000.0,130000.0,0.0,Above the Line,Detalle,,2nd Unit,0.0
1302-005,26688.0,91881.68999999999,0.0,Above the Line,Detalle,,2nd Unit,-65193.68999999999
1302-006,6672.0,14500.46,0.0,Above the Line,Detalle,,2nd Unit,-7828.459999999999
1302-007,26688.0,77504.26,0.0,Above the Line,Detalle,,2nd Unit,-50816.259999999995
1302-008,4200.0,22108.04,0.0,Above the Line,Detalle,,2nd Unit,-17908.04
1320-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1320-003,75000.0,79000.0,0.0,Above the Line,Detalle,,SHOOT,-4000.0
1387-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1387-003,21600.0,0.0,0.0,Above the Line,Detalle,,PREP,21600.0
1387-004,151200.0,0.0,0.0,Above the Line,Detalle,,SHOOT,151200.0
1387-005,0.0,0.0,0.0,Above the Line,Detalle,,WRAP,0.0
1387-008,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1387-009,10800.0,0.0,0.0,Above the Line,Detalle,,2nd Unit,10800.0
1387-010,21600.0,0.0,0.0,Above the Line,Detalle,,2nd Unit,21600.0
1399-001,132743.88,0.0,0.0,Above the Line,Detalle,,Fringes,132743.88
1401-002,1848000.0,1848000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1401-003,127998.0,176705.58000000002,0.0,Above the Line,Detalle,,SHOOT,-48707.580000000016
1401-004,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1401-005,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1401-006,22974.0,30363.4,0.0,Above the Line,Detalle,,SHOOT,-7389.4000000000015
1401-007,39384.0,101882.51,0.0,Above the Line,Detalle,,SHOOT,-62498.509999999995
1401-008,14700.0,0.0,0.0,Above the Line,Detalle,,SHOOT,14700.0
1401-011,1000000.0,1000000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1401-012,118152.0,209879.56,0.0,Above the Line,Detalle,,SHOOT,-91727.56
1401-013,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1401-014,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1401-015,22974.0,35066.58,0.0,Above the Line,Detalle,,SHOOT,-12092.580000000002
1401-016,36102.0,123218.70999999999,0.0,Above the Line,Detalle,,SHOOT,-87116.70999999999
1401-017,14700.0,0.0,0.0,Above the Line,Detalle,,SHOOT,14700.0
1401-020,210000.0,183747.9,0.0,Above the Line,Detalle,,SHOOT,26252.100000000006
1401-021,96852.0,200330.51,0.0,Above the Line,Detalle,,SHOOT,-103478.51000000001
1401-022,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1401-023,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1401-024,32284.0,39558.020000000004,0.0,Above the Line,Detalle,,SHOOT,-7274.020000000004
1401-025,32284.0,95278.22,0.0,Above the Line,Detalle,,SHOOT,-62994.22
1401-026,14700.0,0.0,0.0,Above the Line,Detalle,,SHOOT,14700.0
1401-029,252000.0,251993.7,0.0,Above the Line,Detalle,,SHOOT,6.2999999999883585
1401-030,98460.0,158354.8,0.0,Above the Line,Detalle,,SHOOT,-59894.79999999999
1401-031,22974.0,30363.4,0.0,Above the Line,Detalle,,SHOOT,-7389.4000000000015
1401-032,49230.0,148991.91999999998,0.0,Above the Line,Detalle,,SHOOT,-99761.91999999998
1401-033,14700.0,0.0,0.0,Above the Line,Detalle,,SHOOT,14700.0
1401-036,252000.0,252000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1401-037,88614.0,158354.8,0.0,Above the Line,Detalle,,SHOOT,-69740.79999999999
1401-038,22974.0,30363.4,0.0,Above the Line,Detalle,,SHOOT,-7389.4000000000015
1401-039,42666.0,44955.22,0.0,Above the Line,Detalle,,SHOOT,-2289.220000000001
1401-040,14700.0,0.0,0.0,Above the Line,Detalle,,SHOOT,14700.0
1401-043,228375.0,456750.0,0.0,Above the Line,Detalle,,SHOOT,-228375.0
1401-044,13128.0,0.0,0.0,Above the Line,Detalle,,SHOOT,13128.0
1401-045,3282.0,0.0,0.0,Above the Line,Detalle,,SHOOT,3282.0
1401-046,3282.0,0.0,0.0,Above the Line,Detalle,,SHOOT,3282.0
1401-047,1500.0,0.0,0.0,Above the Line,Detalle,,SHOOT,1500.0
1401-050,441000.0,441000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1401-051,26256.0,90943.56999999999,0.0,Above the Line,Detalle,,SHOOT,-64687.56999999999
1401-052,3282.0,4500.84,0.0,Above the Line,Detalle,,SHOOT,-1218.8400000000001
1401-053,0.0,61061.75,0.0,Above the Line,Detalle,,SHOOT,-61061.75
1401-054,3900.0,0.0,0.0,Above the Line,Detalle,,SHOOT,3900.0
1401-057,199500.0,199500.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1401-058,36102.0,125131.56,0.0,Above the Line,Detalle,,SHOOT,-89029.56
1401-059,6564.0,19222.2,0.0,Above the Line,Detalle,,SHOOT,-12658.2
1401-060,0.0,12307.8,0.0,Above the Line,Detalle,,SHOOT,-12307.8
1401-061,3900.0,0.0,0.0,Above the Line,Detalle,,SHOOT,3900.0
1401-064,483000.0,483000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1401-065,26256.0,93668.59,0.0,Above the Line,Detalle,,SHOOT,-67412.59
1401-066,13128.0,8181.18,0.0,Above the Line,Detalle,,SHOOT,4946.82
1401-067,0.0,15589.880000000001,0.0,Above the Line,Detalle,,SHOOT,-15589.880000000001
1401-068,3600.0,0.0,0.0,Above the Line,Detalle,,SHOOT,3600.0
1401-071,960000.0,976250.0,0.0,Above the Line,Detalle,,SHOOT,-16250.0
1401-072,124524.0,0.0,0.0,Above the Line,Detalle,,SHOOT,124524.0
1401-075,416000.0,416000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1401-076,68922.0,187934.91,0.0,Above the Line,Detalle,,SHOOT,-119012.91
1401-077,22974.0,25862.56,0.0,Above the Line,Detalle,,SHOOT,-2888.5600000000013
1401-078,19692.0,70897.13,0.0,Above the Line,Detalle,,SHOOT,-51205.130000000005
1401-079,14700.0,0.0,0.0,Above the Line,Detalle,,SHOOT,14700.0
1403-002,236250.0,236250.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-003,22974.0,44164.08,0.0,Above the Line,Detalle,,SHOOT,-21190.08
1403-004,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-005,0.0,2051.3,0.0,Above the Line,Detalle,,SHOOT,-2051.3
1403-006,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-009,94500.0,94500.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-010,16410.0,22182.22,0.0,Above the Line,Detalle,,SHOOT,-5772.220000000001
1403-011,0.0,4500.84,0.0,Above the Line,Detalle,,SHOOT,-4500.84
1403-012,0.0,18944.64,0.0,Above the Line,Detalle,,SHOOT,-18944.64
1403-013,2100.0,0.0,0.0,Above the Line,Detalle,,SHOOT,2100.0
1403-016,61678.32,58800.0,0.0,Above the Line,Detalle,,SHOOT,2878.3199999999997
1403-017,16410.0,18501.88,0.0,Above the Line,Detalle,,SHOOT,-2091.880000000001
1403-018,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-019,0.0,19792.66,0.0,Above the Line,Detalle,,SHOOT,-19792.66
1403-020,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-023,94500.0,63000.0,0.0,Above the Line,Detalle,,SHOOT,31500.0
1403-024,39384.0,76542.33,0.0,Above the Line,Detalle,,SHOOT,-37158.33
1403-025,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-026,19692.0,28852.7,0.0,Above the Line,Detalle,,SHOOT,-9160.7
1403-027,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-030,105000.0,131250.0,0.0,Above the Line,Detalle,,SHOOT,-26250.0
1403-031,16410.0,42595.450000000004,0.0,Above the Line,Detalle,,SHOOT,-26185.450000000004
1403-032,13128.0,0.0,0.0,Above the Line,Detalle,,SHOOT,13128.0
1403-033,0.0,18798.02,0.0,Above the Line,Detalle,,SHOOT,-18798.02
1403-034,2700.0,0.0,0.0,Above the Line,Detalle,,SHOOT,2700.0
1403-037,25200.0,21000.0,0.0,Above the Line,Detalle,,SHOOT,4200.0
1403-038,19692.0,0.0,0.0,Above the Line,Detalle,,SHOOT,19692.0
1403-039,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-040,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-041,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-044,16800.0,16800.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-045,19692.0,0.0,0.0,Above the Line,Detalle,,SHOOT,19692.0
1403-046,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-047,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-048,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-051,12600.0,50400.0,0.0,Above the Line,Detalle,,SHOOT,-37800.0
1403-052,22974.0,21929.28,0.0,Above the Line,Detalle,,SHOOT,1044.7200000000012
1403-053,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-054,0.0,8579.6,0.0,Above the Line,Detalle,,SHOOT,-8579.6
1403-055,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-058,12600.0,50400.0,0.0,Above the Line,Detalle,,SHOOT,-37800.0
1403-059,22974.0,25762.38,0.0,Above the Line,Detalle,,SHOOT,-2788.380000000001
1403-060,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-061,0.0,41025.119999999995,0.0,Above the Line,Detalle,,SHOOT,-41025.119999999995
1403-062,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-065,69300.0,66000.0,0.0,Above the Line,Detalle,,SHOOT,3300.0
1403-066,29538.0,58834.520000000004,0.0,Above the Line,Detalle,,SHOOT,-29296.520000000004
1403-067,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-068,16410.0,16404.4,0.0,Above the Line,Detalle,,SHOOT,5.599999999998545
1403-069,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-072,20000.0,28400.0,0.0,Above the Line,Detalle,,SHOOT,-8400.0
1403-073,19692.0,29442.72,0.0,Above the Line,Detalle,,SHOOT,-9750.720000000001
1403-074,19692.0,7551.93,0.0,Above the Line,Detalle,,SHOOT,12140.07
1403-075,0.0,6974.42,0.0,Above the Line,Detalle,,SHOOT,-6974.42
1403-076,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-079,38850.0,77700.0,0.0,Above the Line,Detalle,,SHOOT,-38850.0
1403-080,9846.0,0.0,0.0,Above the Line,Detalle,,SHOOT,9846.0
1403-081,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-082,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-083,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-086,84000.0,84000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-087,16410.0,0.0,0.0,Above the Line,Detalle,,SHOOT,16410.0
1403-088,19692.0,0.0,0.0,Above the Line,Detalle,,SHOOT,19692.0
1403-089,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1403-090,3300.0,0.0,0.0,Above the Line,Detalle,,SHOOT,3300.0
1404-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1404-004,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1404-005,100000.0,79165.0,0.0,Above the Line,Detalle,,ALL SHOW,20835.0
1404-006,65640.0,28150.31,0.0,Above the Line,Detalle,,ALL SHOW,37489.69
1404-009,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1404-010,46800.0,0.0,0.0,Above the Line,Detalle,,SHOOT,46800.0
1404-011,42666.0,0.0,0.0,Above the Line,Detalle,,SHOOT,42666.0
1406-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1406-003,9000.0,0.0,0.0,Above the Line,Detalle,,PREP,9000.0
1406-004,9150.0,18375.61,0.0,Above the Line,Detalle,,SHOOT,-9225.61
1406-005,64050.0,107820.79,0.0,Above the Line,Detalle,,SHOOT,-43770.78999999999
1406-006,64050.0,148188.83,0.0,Above the Line,Detalle,,SHOOT,-84138.82999999999
1406-009,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1406-010,9000.0,0.0,0.0,Above the Line,Detalle,,2nd Unit,9000.0
1406-011,4575.0,0.0,0.0,Above the Line,Detalle,,2nd Unit,4575.0
1406-012,18300.0,0.0,0.0,Above the Line,Detalle,,2nd Unit,18300.0
1406-013,18300.0,0.0,0.0,Above the Line,Detalle,,2nd Unit,18300.0
1410-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1410-003,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1410-004,132000.0,108000.0,0.0,Above the Line,Detalle,,PREP,24000.0
1410-005,60000.0,103154.0,0.0,Above the Line,Detalle,,PREP,-43154.0
1410-006,11844.0,5436.0,0.0,Above the Line,Detalle,,SHOOT,6408.0
1410-007,13128.0,0.0,0.0,Above the Line,Detalle,,SHOOT,13128.0
1410-008,71688.0,131796.0,0.0,Above the Line,Detalle,,SHOOT,-60108.0
1410-009,26256.0,161207.48,0.0,Above the Line,Detalle,,SHOOT,-134951.48
1410-010,6564.0,36176.91,0.0,Above the Line,Detalle,,SHOOT,-29612.910000000003
1410-011,29538.0,42388.93,0.0,Above the Line,Detalle,,SHOOT,-12850.93
1410-012,2400.0,0.0,0.0,Above the Line,Detalle,,SHOOT,2400.0
1410-015,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1410-016,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1410-017,49000.0,0.0,0.0,Above the Line,Detalle,,PREP,49000.0
1410-018,35000.0,0.0,0.0,Above the Line,Detalle,,PREP,35000.0
1410-019,1844.0,0.0,0.0,Above the Line,Detalle,,SHOOT,1844.0
1410-020,12156.0,0.0,0.0,Above the Line,Detalle,,SHOOT,12156.0
1410-021,31688.0,40000.0,0.0,Above the Line,Detalle,,SHOOT,-8312.0
1410-022,24312.0,55305.28,0.0,Above the Line,Detalle,,SHOOT,-30993.28
1410-023,6078.0,9101.86,0.0,Above the Line,Detalle,,SHOOT,-3023.8600000000006
1410-024,12156.0,22951.47,0.0,Above the Line,Detalle,,SHOOT,-10795.470000000001
1410-025,2400.0,0.0,0.0,Above the Line,Detalle,,SHOOT,2400.0
1411-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-004,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-005,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-006,6000.0,0.0,0.0,Above the Line,Detalle,,PREP,6000.0
1411-007,18000.0,24616.0,0.0,Above the Line,Detalle,,SHOOT,-6616.0
1411-008,9846.0,0.0,0.0,Above the Line,Detalle,,SHOOT,9846.0
1411-011,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-012,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-013,6000.0,0.0,0.0,Above the Line,Detalle,,PREP,6000.0
1411-014,6000.0,0.0,0.0,Above the Line,Detalle,,SHOOT,6000.0
1411-015,3282.0,0.0,0.0,Above the Line,Detalle,,SHOOT,3282.0
1411-018,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-019,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-020,28000.0,0.0,0.0,Above the Line,Detalle,,PREP,28000.0
1411-021,1844.0,0.0,0.0,Above the Line,Detalle,,SHOOT,1844.0
1411-022,12156.0,0.0,0.0,Above the Line,Detalle,,SHOOT,12156.0
1411-023,10000.0,10000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1411-024,10000.0,10000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1411-025,7922.0,9026.0,0.0,Above the Line,Detalle,,SHOOT,-1104.0
1411-026,6564.0,14721.36,0.0,Above the Line,Detalle,,SHOOT,-8157.360000000001
1411-027,0.0,9846.0,0.0,Above the Line,Detalle,,SHOOT,-9846.0
1411-028,1800.0,0.0,0.0,Above the Line,Detalle,,SHOOT,1800.0
1411-031,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-032,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-033,14000.0,12244.0,0.0,Above the Line,Detalle,,PREP,1756.0
1411-034,1844.0,0.0,0.0,Above the Line,Detalle,,SHOOT,1844.0
1411-035,13128.0,0.0,0.0,Above the Line,Detalle,,SHOOT,13128.0
1411-036,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1411-037,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1411-038,7922.0,7654.0,0.0,Above the Line,Detalle,,SHOOT,268.0
1411-039,6564.0,0.0,0.0,Above the Line,Detalle,,SHOOT,6564.0
1411-040,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1411-041,1200.0,0.0,0.0,Above the Line,Detalle,,SHOOT,1200.0
1411-044,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-045,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-046,6000.0,0.0,0.0,Above the Line,Detalle,,PREP,6000.0
1411-047,36000.0,35552.0,0.0,Above the Line,Detalle,,SHOOT,448.0
1411-048,19692.0,0.0,0.0,Above the Line,Detalle,,SHOOT,19692.0
1411-051,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-052,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-053,7000.0,0.0,0.0,Above the Line,Detalle,,PREP,7000.0
1411-054,1844.0,0.0,0.0,Above the Line,Detalle,,SHOOT,1844.0
1411-055,12156.0,0.0,0.0,Above the Line,Detalle,,SHOOT,12156.0
1411-056,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1411-057,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1411-058,7922.0,4154.0,0.0,Above the Line,Detalle,,SHOOT,3768.0
1411-059,6078.0,0.0,0.0,Above the Line,Detalle,,SHOOT,6078.0
1411-060,6078.0,0.0,0.0,Above the Line,Detalle,,SHOOT,6078.0
1411-061,900.0,0.0,0.0,Above the Line,Detalle,,SHOOT,900.0
1411-064,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-065,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-066,7000.0,0.0,0.0,Above the Line,Detalle,,PREP,7000.0
1411-067,1844.0,0.0,0.0,Above the Line,Detalle,,SHOOT,1844.0
1411-068,12156.0,0.0,0.0,Above the Line,Detalle,,SHOOT,12156.0
1411-069,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1411-070,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1411-071,7922.0,0.0,0.0,Above the Line,Detalle,,SHOOT,7922.0
1411-072,6078.0,0.0,0.0,Above the Line,Detalle,,SHOOT,6078.0
1411-073,6078.0,0.0,0.0,Above the Line,Detalle,,SHOOT,6078.0
1411-074,900.0,0.0,0.0,Above the Line,Detalle,,SHOOT,900.0
1411-077,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-078,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1411-079,3000.0,0.0,0.0,Above the Line,Detalle,,PREP,3000.0
1411-080,6000.0,0.0,0.0,Above the Line,Detalle,,SHOOT,6000.0
1411-081,3282.0,0.0,0.0,Above the Line,Detalle,,SHOOT,3282.0
1412-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1412-003,42000.0,0.0,0.0,Above the Line,Detalle,,SHOOT,42000.0
1412-006,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1412-007,8000.0,0.0,0.0,Above the Line,Detalle,,SHOOT,8000.0
1412-010,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1412-011,8000.0,0.0,0.0,Above the Line,Detalle,,SHOOT,8000.0
1412-014,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1412-015,4000.0,0.0,0.0,Above the Line,Detalle,,SHOOT,4000.0
1412-018,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1412-019,6000.0,0.0,0.0,Above the Line,Detalle,,SHOOT,6000.0
1412-022,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1412-023,2000.0,0.0,0.0,Above the Line,Detalle,,SHOOT,2000.0
1412-026,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1412-027,2000.0,0.0,0.0,Above the Line,Detalle,,SHOOT,2000.0
1412-030,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1412-031,6000.0,0.0,0.0,Above the Line,Detalle,,SHOOT,6000.0
1412-033,0.0,0.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1413-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1413-003,63000.0,63000.0,0.0,Above the Line,Detalle,,PREP,0.0
1413-004,140000.0,140000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1413-007,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1413-008,3500.0,10500.0,0.0,Above the Line,Detalle,,PREP,-7000.0
1413-011,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1413-012,37500.0,0.0,0.0,Above the Line,Detalle,,PREP,37500.0
1413-015,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1413-016,2100.0,2100.0,0.0,Above the Line,Detalle,,PREP,0.0
1413-019,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1413-020,2100.0,2100.0,0.0,Above the Line,Detalle,,PREP,0.0
1413-023,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1413-024,2800.0,9200.0,0.0,Above the Line,Detalle,,PREP,-6400.0
1413-027,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1413-028,2100.0,2100.0,0.0,Above the Line,Detalle,,PREP,0.0
1413-031,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1413-032,56000.0,3300.0,0.0,Above the Line,Detalle,,SHOOT,52700.0
1420-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1420-003,381225.0,381243.0,0.0,Above the Line,Detalle,,ALL SHOW,-18.0
1426-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1426-003,6384.0,7661.39,0.0,Above the Line,Detalle,,PREP,-1277.3900000000003
1426-006,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1426-007,6477.0,5681.0,0.0,Above the Line,Detalle,,PREP,796.0
1426-008,1218.0,969.9230000000001,0.0,Above the Line,Detalle,,PREP,248.07699999999988
1426-009,870.0,870.0,0.0,Above the Line,Detalle,,PREP,0.0
1426-010,11419.0,2030.304,0.0,Above the Line,Detalle,,PREP,9388.696
1426-013,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1426-014,7500.0,7646.04,0.0,Above the Line,Detalle,,PREP,-146.03999999999996
1480-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1480-003,70000.0,70000.0,0.0,Above the Line,Detalle,,ALL SHOW,0.0
1480-006,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1480-007,40000.0,0.0,0.0,Above the Line,Detalle,,PREP,40000.0
1480-010,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1480-011,60000.0,0.0,0.0,Above the Line,Detalle,,PREP,60000.0
1487-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1487-003,8000.0,7577.139999999999,0.0,Above the Line,Detalle,,PREP,422.8600000000006
1499-001,818091.0300000001,1649770.708,0.0,Above the Line,Detalle,,Fringes,-831679.678
1620-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1620-003,54000.0,58308.34,0.0,Above the Line,Detalle,,ALL SHOW,-4308.3399999999965
1620-004,54000.0,38451.84,0.0,Above the Line,Detalle,,ALL SHOW,15548.160000000003
1621-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1621-003,80000.0,105526.82,0.0,Above the Line,Detalle,,ALL SHOW,-25526.820000000007
1621-004,20000.0,8400.0,0.0,Above the Line,Detalle,,ALL SHOW,11600.0
1621-007,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1621-008,80000.0,100000.0,0.0,Above the Line,Detalle,,ALL SHOW,-20000.0
1621-009,20000.0,0.0,0.0,Above the Line,Detalle,,ALL SHOW,20000.0
1621-012,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1621-013,29344.44,137586.21,0.0,Above the Line,Detalle,,ALL SHOW,-108241.76999999999
1630-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1630-004,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1630-005,5000.0,3696.57,0.0,Above the Line,Detalle,,ALL SHOW,1303.4299999999998
1630-006,5000.0,2877.6,0.0,Above the Line,Detalle,,ALL SHOW,2122.4
1630-009,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1630-010,5000.0,0.0,0.0,Above the Line,Detalle,,ALL SHOW,5000.0
1630-011,5000.0,5510.81,0.0,Above the Line,Detalle,,ALL SHOW,-510.8100000000004
1630-014,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1630-015,5000.0,3707.7400000000002,0.0,Above the Line,Detalle,,ALL SHOW,1292.2599999999998
1630-016,5000.0,0.0,0.0,Above the Line,Detalle,,ALL SHOW,5000.0
1630-019,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1630-020,5000.0,9070.41,0.0,Above the Line,Detalle,,ALL SHOW,-4070.41
1630-021,5000.0,0.0,0.0,Above the Line,Detalle,,ALL SHOW,5000.0
1630-024,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1630-025,5000.0,4143.56,0.0,Above the Line,Detalle,,2nd Unit,856.4399999999996
1630-026,5000.0,0.0,0.0,Above the Line,Detalle,,2nd Unit,5000.0
1631-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1631-003,12600.0,0.0,0.0,Above the Line,Detalle,,PREP,12600.0
1631-004,44100.0,5745.03,0.0,Above the Line,Detalle,,SHOOT,38354.97
1631-007,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1631-008,6300.0,0.0,0.0,Above the Line,Detalle,,2nd Unit,6300.0
